id,identifier,trip_date,vehicle_id,driver_id
1393119,Varthur,03/31/23,1000176,1000301
1393144,Majestic,03/31/23,1000108,1000296
1393145,Conrade To KIA,03/30/23,1000108,1000296
1393168,Jayadeva,03/30/23,1000233,1000263
1393078,Arekere,03/30/23,1000233,1000263
1393079,Begur,03/30/23,1000233,1000263
1393080,Begur,03/29/23,1000233,1000263
1393081,BG Road To Conrade,03/30/23,1000108,1000296
1393082,Conrade To BG Road,03/30/23,1000108,1000296
1393083,GB Palya,03/30/23,1000233,1000263
1393084,GB Palya,03/29/23,1000233,1000263
1393085,Hebbal,03/30/23,1000108,1000296
1393086,Hebbal,03/30/23,1000108,1000296
1393087,HSR Layout,03/30/23,1000233,1000263
1393088,Kaggadasapura,03/30/23,1000108,1000296
1393089,Kammanahalli,03/30/23,1000108,1000296
1393090,Kammanahalli,03/30/23,1000087,1000186
1393091,Kengeri,03/30/23,1000108,1000296
1393092,Kudulu,03/30/23,1000233,1000263
1393093,Kundanahalli,03/30/23,1000279,1000431
1393094,Kundanahalli,03/29/23,1000279,1000431
1393095,Madiwala,03/30/23,1000108,1000296
1393096,Nagharbavi,03/30/23,1000108,1000296
1393097,Thippasandra,03/30/23,1000108,1000296
1393098,Varthur,03/30/23,1000176,1000301
1393143,Conrade To Mysore,03/30/23,1000108,1000296
1393167,Jayadeva,03/29/23,1000233,1000263
1393182,MG Road,03/30/23,1000225,1000372
1393057,Arekere,03/29/23,1000233,1000263
1393058,Begur,03/29/23,1000233,1000263
1393059,Begur,03/28/23,1000233,1000263
1393060,BG Road To Conrade,03/29/23,1000108,1000296
1393061,Conrade To BG Road,03/29/23,1000108,1000296
1393062,GB Palya,03/29/23,1000233,1000263
1393063,GB Palya,03/28/23,1000233,1000263
1393064,Hebbal,03/29/23,1000108,1000296
1393065,Hebbal,03/29/23,1000108,1000296
1393066,HSR Layout,03/29/23,1000233,1000263
1393067,Kaggadasapura,03/29/23,1000108,1000296
1393068,Kammanahalli,03/29/23,1000108,1000296
1393069,Kammanahalli,03/29/23,1000087,1000186
1393070,Kengeri,03/29/23,1000108,1000296
1393071,Kudulu,03/29/23,1000233,1000263
1393072,Kundanahalli,03/29/23,1000279,1000431
1393073,Kundanahalli,03/28/23,1000279,1000431
1393074,Madiwala,03/29/23,1000108,1000296
1393075,Nagharbavi,03/29/23,1000108,1000296
1393076,Thippasandra,03/29/23,1000108,1000296
1393077,Varthur,03/29/23,1000176,1000301
1393142,KIA To BG Road,03/29/23,1000108,1000296
1393164,Jayadeva,03/28/23,1000233,1000263
1393165,Begur,03/28/23,1000233,1000263
1393166,Gottigere,03/29/23,1000233,1000263
1393181,MG Road,03/29/23,1000225,1000372
1393036,Arekere,03/28/23,1000233,1000263
1393037,Begur,03/28/23,1000233,1000263
1393038,Begur,03/27/23,1000233,1000263
1393039,BG Road To Conrade,03/28/23,1000108,1000296
1393040,Conrade To BG Road,03/28/23,1000108,1000296
1393041,GB Palya,03/28/23,1000233,1000263
1393042,GB Palya,03/27/23,1000233,1000263
1393043,Hebbal,03/28/23,1000108,1000296
1393044,Hebbal,03/28/23,1000108,1000296
1393045,HSR Layout,03/28/23,1000108,1000296
1393046,Kaggadasapura,03/28/23,1000108,1000296
1393047,Kammanahalli,03/28/23,1000108,1000296
1393048,Kammanahalli,03/28/23,1000087,1000186
1393049,Kengeri,03/28/23,1000108,1000296
1393050,Kudulu,03/28/23,1000233,1000263
1393051,Kundanahalli,03/28/23,1000279,1000431
1393052,Kundanahalli,03/27/23,1000279,1000431
1393053,Madiwala,03/28/23,1000108,1000296
1393054,Nagharbavi,03/28/23,1000108,1000296
1393055,Thippasandra,03/28/23,1000108,1000296
1393056,Varthur,03/28/23,1000176,1000301
1393141,Guddadahalli,03/28/23,1000108,1000296
1393162,Jayadeva,03/27/23,1000233,1000263
1393163,Begur,03/27/23,1000233,1000263
1393180,MG Road,03/28/23,1000225,1000372
1393015,Arekere,03/27/23,1000233,1000263
1393016,Begur,03/27/23,1000233,1000263
1393017,Begur,03/26/23,1000233,1000263
1393018,BG Road To Conrade,03/27/23,1000108,1000296
1393019,Conrade To BG Road,03/27/23,1000108,1000296
1393020,GB Palya,03/27/23,1000233,1000263
1393021,GB Palya,03/26/23,1000233,1000263
1393022,Hebbal,03/27/23,1000108,1000296
1393023,Hebbal,03/27/23,1000108,1000296
1393024,HSR Layout,03/27/23,1000108,1000296
1393025,Kaggadasapura,03/27/23,1000108,1000296
1393026,Kammanahalli,03/27/23,1000108,1000296
1393027,Kammanahalli,03/27/23,1000087,1000186
1393028,Kengeri,03/27/23,1000108,1000296
1393029,Kudulu,03/27/23,1000233,1000263
1393030,Kundanahalli,03/27/23,1000279,1000431
1393031,Kundanahalli,03/26/23,1000279,1000431
1393032,Madiwala,03/27/23,1000108,1000296
1393033,Nagharbavi,03/27/23,1000108,1000296
1393034,Thippasandra,03/27/23,1000108,1000296
1393035,Varthur,03/27/23,1000176,1000301
1392988,Arekere,03/25/23,1000233,1000263
1392989,Begur,03/25/23,1000233,1000263
1392990,Begur,03/24/23,1000233,1000263
1392991,BG Road To Conrade,03/25/23,1000108,1000296
1392992,Conrade To BG Road,03/25/23,1000108,1000296
1392993,GB Palya,03/25/23,1000233,1000263
1392994,GB Palya,03/24/23,1000233,1000263
1392995,Hebbal,03/25/23,1000108,1000296
1392996,Hebbal,03/24/23,1000108,1000296
1392997,HSR Layout,03/25/23,1000233,1000263
1392998,Kaggadasapura,03/25/23,1000108,1000296
1392999,Kammanahalli,03/25/23,1000108,1000296
1393000,Kammanahalli,03/25/23,1000108,1000296
1393001,Kengeri,03/25/23,1000108,1000296
1393002,Kudulu,03/25/23,1000108,1000296
1393003,Kundanahalli,03/25/23,1000279,1000431
1393004,Kundanahalli,03/24/23,1000279,1000431
1393005,Madiwala,03/25/23,1000108,1000296
1393006,Nagharbavi,03/25/23,1000108,1000296
1393007,Thippasandra,03/25/23,1000108,1000296
1393008,Varthur,03/25/23,1000108,1000296
1393170,Jayadeva,03/24/23,1000108,1000296
1392967,Arekere,03/24/23,1000108,1000296
1392968,Begur,03/24/23,1000233,1000263
1392969,Begur,03/23/23,1000233,1000263
1392970,BG Road To Conrade,03/24/23,1000108,1000296
1392971,Conrade To BG Road,03/24/23,1000108,1000296
1392972,GB Palya,03/24/23,1000233,1000263
1392973,GB Palya,03/23/23,1000233,1000263
1392974,Hebbal,03/24/23,1000108,1000296
1392975,Hebbal,03/23/23,1000108,1000296
1392976,HSR Layout,03/24/23,1000108,1000296
1392977,Kaggadasapura,03/24/23,1000108,1000296
1392978,Kammanahalli,03/24/23,1000108,1000296
1392979,Kammanahalli,03/24/23,1000108,1000296
1392980,Kengeri,03/24/23,1000108,1000296
1392981,Kudulu,03/24/23,1000108,1000296
1392982,Kundanahalli,03/24/23,1000279,1000431
1392983,Kundanahalli,03/23/23,1000279,1000431
1392984,Madiwala,03/24/23,1000108,1000296
1392985,Nagharbavi,03/24/23,1000108,1000296
1392986,Thippasandra,03/24/23,1000108,1000296
1392987,Varthur,03/24/23,1000108,1000296
1393013,Hebbal,03/24/23,1000108,1000296
1393014,Hebbal,03/24/23,1000108,1000296
1393169,Varthur,03/24/23,1000108,1000296
1392946,Arekere,03/23/23,1000108,1000296
1392947,Begur,03/23/23,1000233,1000263
1392948,Begur,03/22/23,1000233,1000263
1392949,BG Road To Conrade,03/23/23,1000108,1000296
1392950,Conrade To BG Road,03/23/23,1000108,1000296
1392951,GB Palya,03/23/23,1000233,1000263
1392952,GB Palya,03/22/23,1000233,1000263
1392953,Hebbal,03/23/23,1000108,1000296
1392954,Hebbal,03/22/23,1000108,1000296
1392955,HSR Layout,03/23/23,1000108,1000296
1392956,Kaggadasapura,03/23/23,1000108,1000296
1392957,Kammanahalli,03/23/23,1000108,1000296
1392958,Kammanahalli,03/23/23,1000108,1000296
1392959,Kengeri,03/23/23,1000108,1000296
1392960,Kudulu,03/23/23,1000108,1000296
1392961,Kundanahalli,03/23/23,1000279,1000431
1392962,Kundanahalli,03/22/23,1000279,1000431
1392963,Madiwala,03/23/23,1000108,1000296
1392964,Nagharbavi,03/23/23,1000108,1000296
1392965,Thippasandra,03/23/23,1000108,1000296
1392966,Varthur,03/23/23,1000108,1000296
1393012,Conrade To KIA,03/23/23,1000108,1000296
1392925,Arekere,03/22/23,1000233,1000263
1392926,Begur,03/22/23,1000233,1000263
1392927,Begur,03/21/23,1000233,1000263
1392928,BG Road To Conrade,03/22/23,1000108,1000296
1392929,Conrade To BG Road,03/22/23,1000108,1000296
1392930,GB Palya,03/22/23,1000233,1000263
1392931,GB Palya,03/21/23,1000233,1000263
1392932,Hebbal,03/22/23,1000108,1000296
1392933,Hebbal,03/21/23,1000108,1000296
1392934,HSR Layout,03/22/23,1000233,1000263
1392935,Kaggadasapura,03/22/23,1000108,1000296
1392936,Kammanahalli,03/22/23,1000108,1000296
1392937,Kammanahalli,03/22/23,1000108,1000296
1392938,Kengeri,03/22/23,1000108,1000296
1392939,Kudulu,03/22/23,1000108,1000296
1392940,Kundanahalli,03/22/23,1000279,1000431
1392941,Kundanahalli,03/21/23,1000279,1000431
1392942,Madiwala,03/22/23,1000108,1000296
1392943,Nagharbavi,03/22/23,1000108,1000296
1392944,Thippasandra,03/22/23,1000108,1000296
1392945,Varthur,03/22/23,1000108,1000296
1393161,Jayadeva,03/21/23,1000233,1000263
1392904,Arekere,03/21/23,1000233,1000263
1392905,Begur,03/21/23,1000233,1000263
1392906,Begur,03/20/23,1000233,1000263
1392907,BG Road To Conrade,03/21/23,1000108,1000296
1392908,Conrade To BG Road,03/21/23,1000108,1000296
1392909,GB Palya,03/21/23,1000233,1000263
1392910,GB Palya,03/20/23,1000233,1000263
1392911,Hebbal,03/21/23,1000108,1000296
1392912,Hebbal,03/20/23,1000108,1000296
1392913,HSR Layout,03/21/23,1000233,1000263
1392914,Kaggadasapura,03/21/23,1000108,1000296
1392915,Kammanahalli,03/21/23,1000108,1000296
1392916,Kammanahalli,03/21/23,1000108,1000296
1392917,Kengeri,03/21/23,1000108,1000296
1392918,Kudulu,03/21/23,1000233,1000263
1392919,Kundanahalli,03/21/23,1000279,1000431
1392920,Kundanahalli,03/20/23,1000279,1000431
1392921,Madiwala,03/21/23,1000108,1000296
1392922,Nagharbavi,03/21/23,1000108,1000296
1392923,Thippasandra,03/21/23,1000108,1000296
1392924,Varthur,03/21/23,1000176,1000301
1393159,Jayadeva,03/20/23,1000233,1000263
1393160,Begur,03/21/23,1000233,1000263
1393179,MG Road,03/21/23,1000225,1000372
1392883,Arekere,03/20/23,1000233,1000263
1392884,Begur,03/20/23,1000233,1000263
1392885,Begur,03/19/23,1000233,1000263
1392886,BG Road To Conrade,03/20/23,1000108,1000296
1392887,Conrade To BG Road,03/20/23,1000108,1000296
1392888,GB Palya,03/20/23,1000233,1000263
1392889,GB Palya,03/19/23,1000233,1000263
1392890,Hebbal,03/20/23,1000108,1000296
1392891,Hebbal,03/19/23,1000108,1000296
1392892,HSR Layout,03/20/23,1000233,1000263
1392893,Kaggadasapura,03/20/23,1000108,1000296
1392894,Kammanahalli,03/20/23,1000108,1000296
1392895,Kammanahalli,03/20/23,1000108,1000296
1392896,Kengeri,03/20/23,1000108,1000296
1392897,Kudulu,03/20/23,1000108,1000296
1392898,Kundanahalli,03/20/23,1000279,1000431
1392899,Kundanahalli,03/19/23,1000279,1000431
1392900,Madiwala,03/20/23,1000108,1000296
1392901,Nagharbavi,03/20/23,1000108,1000296
1392902,Thippasandra,03/20/23,1000108,1000296
1392903,Varthur,03/20/23,1000176,1000301
1393009,KIA To BG Road,03/20/23,1000108,1000296
1393010,JP Nagar To Jayanagar,03/20/23,1000108,1000296
1393011,Conrade Hotel,03/20/23,1000108,1000296
1392854,Arekere,03/18/23,1000233,1000263
1392855,Begur,03/18/23,1000233,1000263
1392856,Begur,03/17/23,1000233,1000263
1392857,BG Road To Conrade,03/18/23,1000108,1000296
1392858,Conrade To BG Road,03/18/23,1000108,1000296
1392859,GB Palya,03/18/23,1000233,1000263
1392860,GB Palya,03/17/23,1000233,1000263
1392861,Hebbal,03/18/23,1000108,1000296
1392862,HSR Layout,03/18/23,1000233,1000263
1392863,Kaggadasapura,03/18/23,1000108,1000296
1392864,Kammanahalli,03/18/23,1000108,1000296
1392865,Kammanahalli,03/18/23,1000108,1000296
1392866,Kudulu,03/18/23,1000108,1000296
1392867,Kundanahalli,03/18/23,1000279,1000431
1392868,Kundanahalli,03/17/23,1000279,1000431
1392869,Madiwala,03/18/23,1000108,1000296
1392870,Nagharbavi,03/18/23,1000108,1000296
1392871,Thippasandra,03/18/23,1000108,1000296
1392872,Varthur,03/18/23,1000108,1000296
1392882,Hebbal,03/17/23,1000108,1000296
1392835,Arekere,03/17/23,1000233,1000263
1392836,Begur,03/17/23,1000233,1000263
1392837,Begur,03/16/23,1000233,1000263
1392838,BG Road To Conrade,03/17/23,1000108,1000296
1392839,Conrade To BG Road,03/17/23,1000108,1000296
1392840,GB Palya,03/17/23,1000233,1000263
1392841,GB Palya,03/16/23,1000233,1000263
1392842,Hebbal,03/17/23,1000108,1000296
1392843,HSR Layout,03/17/23,1000233,1000263
1392844,Kaggadasapura,03/17/23,1000108,1000296
1392845,Kammanahalli,03/17/23,1000108,1000296
1392846,Kammanahalli,03/17/23,1000108,1000296
1392847,Kudulu,03/17/23,1000108,1000296
1392848,Kundanahalli,03/17/23,1000279,1000431
1392849,Kundanahalli,03/16/23,1000279,1000431
1392850,Madiwala,03/17/23,1000108,1000296
1392851,Nagharbavi,03/17/23,1000108,1000296
1392852,Thippasandra,03/17/23,1000108,1000296
1392853,Varthur,03/17/23,1000176,1000301
1392880,Hebbal,03/16/23,1000108,1000296
1392881,Kengeri,03/17/23,1000108,1000296
1393157,Jayadeva,03/16/23,1000233,1000263
1393158,Begur,03/17/23,1000233,1000263
1392816,Arekere,03/16/23,1000108,1000296
1392817,Begur,03/16/23,1000233,1000263
1392818,Begur,03/15/23,1000233,1000263
1392819,BG Road To Conrade,03/16/23,1000108,1000296
1392820,Conrade To BG Road,03/16/23,1000108,1000296
1392821,GB Palya,03/16/23,1000233,1000263
1392822,GB Palya,03/15/23,1000233,1000263
1392823,Hebbal,03/16/23,1000108,1000296
1392824,HSR Layout,03/16/23,1000233,1000263
1392825,Kaggadasapura,03/16/23,1000108,1000296
1392826,Kammanahalli,03/16/23,1000108,1000296
1392827,Kammanahalli,03/16/23,1000108,1000296
1392828,Kudulu,03/16/23,1000108,1000296
1392829,Kundanahalli,03/16/23,1000279,1000431
1392830,Kundanahalli,03/15/23,1000279,1000431
1392831,Madiwala,03/16/23,1000108,1000296
1392832,Nagharbavi,03/16/23,1000108,1000296
1392833,Thippasandra,03/16/23,1000108,1000296
1392834,Varthur,03/16/23,1000176,1000301
1392879,Hebbal,03/15/23,1000108,1000296
1393156,Jayadeva,03/15/23,1000233,1000263
1393178,MG Road,03/16/23,1000225,1000372
1392797,Arekere,03/15/23,1000233,1000263
1392798,Begur,03/15/23,1000233,1000263
1392799,Begur,03/14/23,1000233,1000263
1392800,BG Road To Conrade,03/15/23,1000108,1000296
1392801,Conrade To BG Road,03/15/23,1000108,1000296
1392802,GB Palya,03/15/23,1000233,1000263
1392803,GB Palya,03/14/23,1000233,1000263
1392804,Hebbal,03/15/23,1000108,1000296
1392805,HSR Layout,03/15/23,1000233,1000263
1392806,Kaggadasapura,03/15/23,1000108,1000296
1392807,Kammanahalli,03/15/23,1000108,1000296
1392808,Kammanahalli,03/15/23,1000108,1000296
1392809,Kudulu,03/15/23,1000108,1000296
1392810,Kundanahalli,03/15/23,1000279,1000431
1392811,Kundanahalli,03/14/23,1000279,1000431
1392812,Madiwala,03/15/23,1000108,1000296
1392813,Nagharbavi,03/15/23,1000108,1000296
1392814,Thippasandra,03/15/23,1000108,1000296
1392815,Varthur,03/15/23,1000176,1000301
1392877,Hebbal,03/14/23,1000108,1000296
1392878,Kengeri,03/15/23,1000108,1000296
1393155,Jayadeva,03/14/23,1000233,1000263
1393177,MG Road,03/15/23,1000225,1000372
1392778,Arekere,03/14/23,1000233,1000263
1392779,Begur,03/14/23,1000233,1000263
1392780,Begur,03/13/23,1000233,1000263
1392781,BG Road To Conrade,03/14/23,1000108,1000296
1392782,Conrade To BG Road,03/14/23,1000108,1000296
1392783,GB Palya,03/14/23,1000233,1000263
1392784,GB Palya,03/13/23,1000233,1000263
1392785,Hebbal,03/14/23,1000108,1000296
1392786,HSR Layout,03/14/23,1000233,1000263
1392787,Kaggadasapura,03/14/23,1000108,1000296
1392788,Kammanahalli,03/14/23,1000108,1000296
1392789,Kammanahalli,03/14/23,1000108,1000296
1392790,Kudulu,03/14/23,1000233,1000263
1392791,Kundanahalli,03/14/23,1000279,1000431
1392792,Kundanahalli,03/13/23,1000279,1000431
1392793,Madiwala,03/14/23,1000108,1000296
1392794,Nagharbavi,03/14/23,1000108,1000296
1392795,Thippasandra,03/14/23,1000108,1000296
1392796,Varthur,03/14/23,1000176,1000301
1392875,Hebbal,03/13/23,1000108,1000296
1392876,Kengeri,03/14/23,1000108,1000296
1393154,Jayadeva,03/13/23,1000233,1000263
1393176,MG Road,03/14/23,1000225,1000372
1392759,Arekere,03/13/23,1000233,1000263
1392760,Begur,03/13/23,1000233,1000263
1392761,Begur,03/12/23,1000233,1000263
1392762,BG Road To Conrade,03/13/23,1000108,1000296
1392763,Conrade To BG Road,03/13/23,1000108,1000296
1392764,GB Palya,03/13/23,1000233,1000263
1392765,GB Palya,03/12/23,1000233,1000263
1392766,Hebbal,03/13/23,1000108,1000296
1392767,HSR Layout,03/13/23,1000233,1000263
1392768,Kaggadasapura,03/13/23,1000108,1000296
1392769,Kammanahalli,03/13/23,1000108,1000296
1392770,Kammanahalli,03/13/23,1000108,1000296
1392771,Kudulu,03/13/23,1000108,1000296
1392772,Kundanahalli,03/13/23,1000279,1000431
1392773,Kundanahalli,03/12/23,1000279,1000431
1392774,Madiwala,03/13/23,1000108,1000296
1392775,Nagharbavi,03/13/23,1000108,1000296
1392776,Thippasandra,03/13/23,1000108,1000296
1392777,Varthur,03/13/23,1000176,1000301
1392873,Kundalahalli,03/13/23,1000108,1000296
1392874,Kengeri,03/13/23,1000108,1000296
1392725,Arekere,03/11/23,1000233,1000263
1392726,Begur,03/11/23,1000233,1000263
1392727,Begur,03/10/23,1000233,1000263
1392728,BG Road To Conrade,03/11/23,1000108,1000296
1392729,Conrade To BG Road,03/11/23,1000108,1000296
1392730,GB Palya,03/11/23,1000233,1000263
1392731,GB Palya,03/10/23,1000233,1000263
1392732,HSR Layout,03/11/23,1000233,1000263
1392733,Kaggadasapura,03/11/23,1000108,1000296
1392734,Kammanahalli,03/11/23,1000108,1000296
1392735,Kudulu,03/11/23,1000108,1000296
1392736,Kundanahalli,03/11/23,1000279,1000431
1392737,Kundanahalli,03/10/23,1000279,1000431
1392738,Madiwala,03/11/23,1000108,1000296
1392739,Thippasandra,03/11/23,1000108,1000296
1392740,Varthur,03/11/23,1000108,1000296
1392758,Hebbal,03/10/23,1000108,1000296
1392709,Arekere,03/10/23,1000233,1000263
1392710,Begur,03/10/23,1000233,1000263
1392711,Begur,03/09/23,1000233,1000263
1392712,BG Road To Conrade,03/10/23,1000108,1000296
1392713,Conrade To BG Road,03/10/23,1000108,1000296
1392714,GB Palya,03/10/23,1000233,1000263
1392715,GB Palya,03/09/23,1000233,1000263
1392716,HSR Layout,03/10/23,1000233,1000263
1392717,Kaggadasapura,03/10/23,1000108,1000296
1392718,Kammanahalli,03/10/23,1000108,1000296
1392719,Kudulu,03/10/23,1000108,1000296
1392720,Kundanahalli,03/10/23,1000279,1000431
1392721,Kundanahalli,03/09/23,1000279,1000431
1392722,Madiwala,03/10/23,1000108,1000296
1392723,Thippasandra,03/10/23,1000108,1000296
1392724,Varthur,03/10/23,1000176,1000301
1392755,Hebbal,03/10/23,1000108,1000296
1392756,Nagharbavi,03/10/23,1000108,1000296
1392757,Kammanahalli,03/10/23,1000108,1000296
1393153,Jayadeva,03/09/23,1000233,1000263
1392693,Arekere,03/09/23,1000233,1000263
1392694,Begur,03/09/23,1000233,1000263
1392695,Begur,03/08/23,1000233,1000263
1392696,BG Road To Conrade,03/09/23,1000108,1000296
1392697,Conrade To BG Road,03/09/23,1000108,1000296
1392698,GB Palya,03/09/23,1000233,1000263
1392699,GB Palya,03/08/23,1000233,1000263
1392700,HSR Layout,03/09/23,1000233,1000263
1392701,Kaggadasapura,03/09/23,1000108,1000296
1392702,Kammanahalli,03/09/23,1000108,1000296
1392703,Kudulu,03/09/23,1000108,1000296
1392704,Kundanahalli,03/09/23,1000279,1000431
1392705,Kundanahalli,03/08/23,1000279,1000431
1392706,Madiwala,03/09/23,1000108,1000296
1392707,Thippasandra,03/09/23,1000108,1000296
1392708,Varthur,03/09/23,1000176,1000301
1392752,Hebbal,03/08/23,1000108,1000296
1392753,Nagharbavi,03/09/23,1000108,1000296
1392754,Kammanahalli,03/09/23,1000108,1000296
1393152,Jayadeva,03/08/23,1000233,1000263
1393175,MG Road,03/09/23,1000225,1000372
1392677,Arekere,03/08/23,1000233,1000263
1392678,Begur,03/08/23,1000233,1000263
1392679,Begur,03/07/23,1000233,1000263
1392680,BG Road To Conrade,03/08/23,1000108,1000296
1392681,Conrade To BG Road,03/08/23,1000108,1000296
1392682,GB Palya,03/08/23,1000233,1000263
1392683,GB Palya,03/07/23,1000233,1000263
1392684,HSR Layout,03/08/23,1000233,1000263
1392685,Kaggadasapura,03/08/23,1000108,1000296
1392686,Kammanahalli,03/08/23,1000108,1000296
1392687,Kudulu,03/08/23,1000108,1000296
1392688,Kundanahalli,03/08/23,1000279,1000431
1392689,Kundanahalli,03/07/23,1000279,1000431
1392690,Madiwala,03/08/23,1000108,1000296
1392691,Thippasandra,03/08/23,1000108,1000296
1392692,Varthur,03/08/23,1000176,1000301
1392747,KIA To RR Nagar,03/07/23,1000108,1000296
1392748,Hebbal,03/07/23,1000108,1000296
1392749,Hebbal,03/08/23,1000108,1000296
1392750,Nagharbavi,03/08/23,1000108,1000296
1392751,Kammanahalli,03/08/23,1000108,1000296
1393151,Jayadeva,03/07/23,1000233,1000263
1393174,MG Road,03/08/23,1000225,1000372
1392661,Arekere,03/07/23,1000233,1000263
1392662,Begur,03/07/23,1000233,1000263
1392663,Begur,03/06/23,1000233,1000263
1392664,BG Road To Conrade,03/07/23,1000108,1000296
1392665,Conrade To BG Road,03/07/23,1000108,1000296
1392666,GB Palya,03/07/23,1000233,1000263
